label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85
258.2872517,-7.171336816,-1.73897121,-5.829268404,0.077087643,-2.7421890839999996,-0.449031676,2.410945885,0.033597657999999996,0.918775545,-8.200592697000001,3.5241851410000002,0.790717948,3.575479665,0.644000072,0.395214479,3.4752263589999997,-11.19543028,-8.368956647000001,1.000710684,10.40910251,-20.40563778,-8.944656619,-15.56568047,1.921558031,12.47416813,36.22233945,-11.38558402,3.922130758,4.248441042,-16.69862789,13.93039655,3.97789527,8.008724962999999,38.48590272,30.51300955,-22.74925909,-16.12542489,-3.4797518380000003,-10.78580746,7.502891983,-5.845261852999999,4.378224467,-18.4730094,-5.178962548,-17.761387600000003,-0.5604114029999999,13.16075935,6.750329232,-12.05222858,-10.602096699999999,-2.204683298,-2.668420733,9.308261875,-11.80252361,-1.468569286,-5.982883633999999,4.798208515,-5.224560126,-11.94481698,-5.202270616,-7.001374287999999,-1.79876924,6.165847241,-10.74699278,-9.412145517999999,5.163724209,11.88817233,11.3009398,-1.491147825,-7.489396813,9.046134406,-0.7499775679999999,-3.9886568589999998,-3.124917637,8.806975657999999,0.348286376,-3.541136653,-1.196531877,7.469840925,-8.043474725,-8.983156932,0.6919814999999999,1.091285456,-1.5526709369999998,-3.479558298
263.01835919999996,-8.068412019,-10.93822578,-3.791168911,38.77281904,11.23215669,-15.58801134,14.652105599999999,-3.1072830089999997,13.50846413,-12.59042543,0.020278471,-17.93562484,13.02799558,-1.411498909,-16.324625199999996,-46.44205416,-6.6201995270000005,46.94690365,-32.38689273,-34.18489198,13.379865400000002,6.523177049,-11.68353901,0.273193025,-0.326829684,5.63881185,5.173858163,0.43786665,4.494480535,-12.18031632,2.325352853,2.650755744,14.47990697,6.670272878,2.8797821339999996,8.943596237000001,3.5920436469999997,2.521161214,-0.10116004099999999,-7.09186466,2.9019147660000004,6.141033383,-0.752143116,-0.078256095,0.85058112,-0.086260735,-0.8508928729999999,-2.3457318469999997,1.1991491090000002,-1.92126218,2.723678356,-4.166819762,2.857051549,0.875516547,-2.19604903,1.747432867,6.73080944,-1.49753991,-2.3022293990000002,5.201012143,-1.700059086,-3.100856359,5.008471363,-0.639751901,2.824269625,1.268983576,-0.53344428,-2.842016464,-0.41858469299999995,-0.318556138,3.307574085,-4.308193293,-0.120265476,4.457813055,-0.626650334,-0.7214712190000001,-3.877867235,-2.346740469,-2.6044545759999997,-0.19569183399999998,-4.136860079,-0.642173046,-0.729070944,-1.230483462,-3.7587153189999998
250.10086280000002,2.78030728,1.769796405,-2.7838954069999997,-5.944184475,3.360978166,-7.226425891,-1.98552442,4.530478302,4.116823278,-0.5434716039999999,0.833631908,-0.518826232,-8.403826536,-3.6349509510000004,-1.7767543319999999,-3.577060455,-6.881532751,9.136639592,1.794719736,10.22647299,-2.485577351,-5.229067815,-2.578115509,-5.561238738999999,5.750889254,-4.21467598,-13.44206582,2.428680772,7.381720571000001,-2.8920747060000003,7.127137453,0.073088305,-3.948224634,-10.20059565,1.8424760430000002,-3.5672334130000003,11.29309099,-7.011819752999999,9.162568787,9.006973245,3.401578305,2.541069334,9.856739023,-6.150592747,7.233029571,21.18948386,-14.43768499,9.651609232,10.30804755,-8.914021239,-6.325975001000001,6.533693861000001,2.760572958,10.58587973,5.955418387999999,-2.52966934,-5.416029126000001,6.797199581,-5.202115093,12.5626659,6.047369042000001,2.831852643,2.235990796,-3.9964564680000003,14.75388672,16.43617051,-2.220003299,19.34484385,-0.398358366,3.165491538,4.84865053,31.9928582,-17.22615177,15.27440296,20.82897646,7.645455123,-1.820361924,-28.25275383,20.58597577,9.507786343,-6.232774984,-4.767417376,28.36029177,5.259228164,4.423254646
254.28207650000002,-3.0439939910000002,0.941031847,-4.910850721,-7.4282617,-0.760397485,-4.726605087,1.867583675,5.273845873,3.1857437739999996,-1.377835071,1.993101416,5.683904182999999,2.7194321660000003,1.388041916,7.545344846,-1.209013128,1.89870074,-5.303530388,5.691950355,-0.775346793,2.422377784,0.868603067,-3.6255462919999997,5.279686022,4.260571941,15.81124251,3.1902496019999997,-13.91941067,-3.98002825,11.38587096,1.059154243,-5.565229672999999,10.0549051,-4.882702075,-15.65741483,-2.8073781739999997,6.286223057000001,10.34772316,-10.96076025,0.9159927990000001,6.176309312999999,-0.7252882070000001,-11.88973428,13.54150358,25.10895134,-1.893853285,-11.734829199999998,-10.15011283,-1.4764167869999998,-9.634000488,-10.47537858,-27.61696235,17.23231498,-14.33300249,-17.21372772,-5.345819197,-11.62116403,-3.5003817919999998,-7.7434510439999995,-8.495279024,-6.336641454,20.80645442,-2.8724822860000003,-21.21423033,19.57201812,7.026739872,-6.900399055,8.235193907000001,3.3675564689999997,-3.563513243,-24.20847479,-16.92496562,-6.68992451,9.654606614,-7.3643270229999995,-5.053573359,-17.75510313,-4.723886771,-5.643623798999999,17.78353367,-15.99031784,12.47247178,7.518649701,-4.762118031,-7.031914764
232.0803451,-7.351270091,-0.659148769,-3.442261207,6.995183883999999,-7.229960456000001,16.59097372,-8.722338847,-1.9840709419999998,16.67582361,-15.92123932,-3.2588149,-23.65700285,9.549654631000001,0.407909125,13.38695633,62.14131881,-7.928717985,35.59821352,6.4367483089999995,-38.15205505,-9.908328841,-16.06865306,19.34772987,-0.433183325,-3.2377306710000004,13.30744679,-2.932946269,-4.671327094,-1.41692503,6.765833392999999,7.138404614,0.202748837,-9.136498512000001,0.27056789,-5.160693736,-5.505081186,-7.118696142,-0.504573332,13.46646392,-9.68389962,4.285624874,-6.557261262999999,-1.879541615,-3.195113974,1.43314522,3.286857158,4.37823154,4.283088671000001,4.5326361969999995,5.722436048,-2.888482344,-5.378127716,2.315685873,2.496748045,7.728008617,8.266024309,1.225174873,5.201102988,1.452192441,8.92948429,-4.756304476,-3.661800586,-4.789718633000001,-6.78624757,1.175282564,-0.19336454399999997,3.923334965,-2.438828105,2.265263353,-1.027186097,-4.08762478,1.5288994269999998,0.850832165,-1.54564836,-2.030282035,0.6448524370000001,1.027218164,0.725566376,-2.20767153,3.8452276110000003,-4.711439918,-1.7605526999999999,4.723178241,0.738651938,-0.49249614799999997
216.5851498,-2.3331412680000003,-2.435646325,-0.19821324399999998,-0.5442669489999999,-1.204736757,1.072782944,1.253571206,-1.7868025630000002,6.021368281,-4.143050555,-3.461468772,-1.81114094,1.1940826820000001,9.454070564,-7.942423848,-5.199131543,-1.07656971,-4.13471626,-4.3506646689999995,3.1950896369999997,-4.323167744,-2.844124735,3.690049777,0.095305094,-2.812312822,-0.130446904,-4.013071555,2.296608941,-0.056364653,5.2198996619999996,4.404044805,5.464310241000001,-12.7423354,-0.9933266540000001,-0.929751454,-1.978699961,-8.792492103999999,-7.124870018999999,-16.24154314,2.739186468,-1.850498076,10.09798452,14.27339186,4.715218889,9.458016211,-7.3636379860000005,-1.5057363680000002,-10.23090762,0.198336672,-0.9357320729999999,11.74465259,11.90351866,-6.920291937000001,-8.466145669,14.81545985,6.527325342999999,6.05505675,11.08298736,11.964554099999999,21.60738937,-10.96437102,-6.89701946,-3.158145628,-4.799785172,-15.749095800000001,-4.297375604,-28.01942816,13.11026912,-27.27051923,-12.48991931,6.654793525,-22.85627362,-30.57887395,-9.887905666,-16.36344032,2.416281648,0.389692857,0.9675191890000001,8.934255848,16.86943292,-10.77235327,-8.220201954,2.157607846,0.77087372,-0.037534427
247.68042979999998,-5.878969012000001,-0.386348743,-1.8049679930000002,-7.009902164,-3.408776715,0.120629125,4.894040044,3.593300888,-1.520681999,7.4834534889999995,-2.0344231369999997,-1.882993247,-2.526719534,-2.774571943,-3.7921108639999996,10.09174795,2.145509506,9.031435008999999,-3.48397626,-3.151222142,3.808598963,-3.747705958,0.893137816,5.533023052999999,-8.186551215,-19.02454761,-13.86982152,-2.974703644,27.10664803,-29.34543371,-3.645381154,-8.276275388,-6.7571214710000005,-13.21700842,10.59974712,-0.79618342,-7.239679135,-3.7950173389999997,11.2259788,16.78424848,-1.432695256,-4.6120803210000005,-10.86604086,15.89938385,-5.85233977,14.37752077,7.673515999,12.93857477,-14.8927791,9.224254281,-1.288570966,-2.8161288360000003,12.44639715,-9.747385477,-2.1726554080000002,-4.528606104,-9.023182852,-3.5197626439999996,-10.63009861,-8.139388812,17.96277721,-0.882000483,16.77097318,20.31397784,-2.68487779,-4.279306,-10.15962444,-10.38725753,-2.733267592,-13.58879042,-6.689486657000001,-14.18235434,-2.82560307,6.551801352000001,15.76822988,-14.41987304,-3.559094667,-3.6052128939999997,-1.9035563580000001,18.99230063,-2.2411213,-3.166663877,-20.93474016,0.168409296,5.861155653
260.0085785,-1.206608608,0.130062559,-3.11017363,-8.243028692000001,3.589386367,-4.558892915,-3.563672123,0.703605446,1.195489456,2.133977911,-1.030240043,-3.2627295689999998,0.135201735,2.748539947,0.412850758,-4.719406783999999,-3.1426826589999997,-3.15805099,-0.861646715,-4.036271482,-2.454398891,8.442716848,1.159437394,2.127765471,-11.54198727,9.524799273,-7.392346354,-8.291489436,2.294592659,2.244480451,-13.80973681,6.12398127,-2.0563964930000003,5.576058867,6.001487448,13.33675879,9.990366587,5.086337287,8.137429842000001,3.2571431680000003,14.18371766,1.363876887,-6.13603952,-6.263295423,-3.497463217,0.537942579,6.3518464,-7.606484912000001,5.622758201,-2.9485552530000003,-2.613728852,-0.568889865,1.739926361,-8.247750992,-1.915875124,3.1306330589999996,1.829858116,17.15965925,-1.490298336,-7.05064108,-13.47582799,-10.24892821,20.07543694,-2.05358912,-5.391423929,-4.368882487,-1.356819209,8.654669572000001,8.445666263,-1.92192122,-8.140243505,15.90280112,-12.34598315,-3.01108441,-8.519716916,-12.80473822,5.504762519,-21.63357128,-11.95081071,5.9881309929999995,39.43017605,10.70743184,1.806104865,22.06349839,17.86453049
258.4914839,-3.9785464,-1.9070680469999999,-5.741854516,-10.79994898,-21.07758976,20.57597041,1.966472686,6.002140916,-16.0872471,-3.0055094280000003,-3.391925802,-1.998339266,9.388485676,-13.21759165,-4.474185102,2.1398342969999997,32.80278656,-8.535875806,-5.497655486,-7.527830152000001,40.05974652,0.320231423,1.646186956,20.52994824,11.70520587,29.21908622,22.00806419,-12.38705966,-20.10411978,-26.65537748,12.76246028,14.39791759,-6.093939499999999,-1.442736267,-4.231148439,-7.613316826,4.061704246000001,-16.75652898,5.304498679,18.96226019,-0.23895253600000002,-2.2594191969999997,2.285925109,2.563721825,2.597375825,1.5506540780000002,-17.08479476,10.13776966,2.430270839,-10.659764,-5.38449981,13.39238162,4.02010943,11.18112708,-1.33574302,2.788758587,-3.73798307,1.977399514,3.706806851,5.203874954,-4.557690913,-1.4059842580000002,13.18877799,3.9793886830000003,0.42498159999999996,0.40420617299999995,-5.896638017999999,-2.032541708,3.3160740730000002,-4.271199223,3.95986813,2.7052664930000003,5.667568041,-6.590149281,-6.424533157000001,6.9100931260000005,1.380032036,-1.8533711069999999,-5.737099904,0.385490104,5.417449867999999,0.62792441,-0.114689625,0.186098793,-3.4766322589999996
255.3067801,0.10203143,0.34937642,1.9809609430000001,-4.218046641,-0.549138346,-0.732596111,0.34874623200000004,2.1774573459999997,-9.893684737000001,2.849983295,-0.31962360300000003,2.881926656,-2.972894698,-10.22226162,0.521669999,-0.6896351270000001,-4.0670416089999994,2.29453399,5.479679282,2.548907186,-4.081103434,4.789076333,-3.132751017,-7.552852756,7.558134839,1.9902920990000001,-4.998560076,3.7706381689999997,7.134145874,0.22329384100000002,3.904557759,-4.058467089,-5.716184654,8.221188955,-18.30927267,10.97638655,2.629947142,4.662314301,3.638422203,-7.583601525,-6.365758227000001,11.69731569,-9.931361785,-0.35374986,1.494467824,-9.575703269,4.327095213,17.3296134,3.35942441,5.928005269,1.347363558,-8.832895095,7.307377186,-0.542520535,-0.18904036600000002,-15.23731492,16.58899809,1.4862202569999998,16.14922876,6.941769797999999,-2.440221511,10.071178999999999,9.642229117000001,5.769538661,2.641429195,7.331240351,2.2300622000000003,-11.25445133,13.37133725,12.66797948,15.68913521,2.777945297,-7.004702595,-14.65733124,9.093921687,42.05742657,-20.18360188,4.883104649,-10.69504421,30.87758731,-0.578986157,-3.6711760630000003,-16.04584039,18.28081813,1.5299485330000002
241.86733059999997,-5.2166947210000005,-1.746173135,-5.021573173999999,-8.318340426,3.5551289589999997,-12.74035182,7.981418016,4.263326377,-5.746471455,-2.89688432,4.8971351489999995,2.3659236619999997,-7.576628972000001,-3.2030350289999996,3.091251803,-11.22426001,7.7250744010000005,-5.36339051,-2.631424061,-6.033465479,8.924569642,-13.09171845,14.3213611,9.484402187,4.522385711,9.466961432,-9.615505057,5.860954572000001,-0.104340314,11.30647049,12.66430349,-19.44398662,-9.426896345,-3.555758693,18.72051813,1.122784133,8.57896931,-1.22605488,6.062430507,2.296521819,12.62579044,-7.402871877999999,13.02690891,2.772786457,0.942449126,7.63775887,-0.372944375,-10.09822176,-4.459797883,14.94062265,20.77528006,-14.76367595,3.79832099,-0.27787536,-4.669060672,17.25797525,10.0345914,7.578089909,-12.22417556,-19.1087165,-4.725514343,1.131372061,5.544884701,-2.836820148,0.397859155,-2.012878261,12.37827747,-8.483907489,-4.94312877,6.278843722,8.322549224,17.88064857,2.835710044,-6.31881275,-2.8033655110000004,6.457766294,-0.820222393,26.14722304,25.87532281,17.88248625,8.087035722000001,-0.507147039,9.448231100000001,-17.79009716,-8.089450726
239.8552328,3.416925473,-4.9925061710000005,-2.225190741,2.0252180269999998,80.82117964,55.58799652,-10.33919344,23.18849896,-4.739476794,-12.35730505,-13.54743339,11.30614305,-23.03564085,-19.7419854,1.469089916,-0.966774789,-9.439386111000001,-8.678362046,-8.737552842000001,-10.11679671,1.360369635,2.676510107,-4.580857911,2.43104902,-2.297705701,-2.443848532,0.5269576260000001,3.964961036,-4.575947023,-2.563850451,3.577105412,-1.55357672,-0.40782015299999996,-1.565636829,4.182484013,-0.182132364,1.404637177,-3.977979455,-1.969551162,1.7901144690000002,-3.676352072,-0.8258726120000001,-0.115471474,-2.1995299580000003,-0.63569712,3.605177648,1.665045739,-1.9444678830000002,-0.827926052,-1.9318743390000002,2.144243676,-2.8800884260000004,0.120395234,-0.055956765,-0.042998275,4.433635608,-2.2521902959999998,-3.023227471,1.5148732790000001,-0.519816071,2.145021295,3.406409758,-0.148233984,-3.669919852,0.50452423,0.083756195,-1.188922534,-0.34664476,2.220050084,-0.46166996899999996,-1.331742505,-3.550949728,0.5879334860000001,-2.564439048,-3.615452113,-0.310519202,-0.99707076,0.259410133,-0.021520904,-1.031180248,-1.3985612090000001,-2.7089933289999997,-0.033457527,2.092358236,4.108895874
262.8659908,0.9074536390000001,-1.3235142979999999,0.257876536,-4.121585805,-1.8786016509999999,5.034075511,-3.72839339,0.39031126899999996,-10.26894853,1.833640832,5.951920551000001,-0.443388016,-6.701264922000001,-3.379658187,8.351385535,6.553564924,8.307500276,3.032868684,0.567074315,-2.531871083,6.940195225,-4.0604134510000005,-0.651289176,2.9616846110000004,5.662447973,-2.824548155,15.12248414,5.092359674,-0.672212818,-1.47189612,2.198957471,2.123319459,7.647883524,8.466666322,-11.79847766,21.26483226,2.368561497,16.04165513,9.540099855,-10.10655617,-11.2863304,25.83743111,-1.147562959,-11.20516167,-11.78405975,-2.036588475,-2.527165954,4.792444403999999,-0.658402076,4.487900787,15.65522126,3.391525235,29.64643127,-14.79866967,12.59463002,-18.9564579,-10.407960000000001,7.342131633999999,-4.52581783,-18.91881632,0.10906925099999999,-13.5911655,-14.09792954,18.75224396,-5.084214371,-20.64035838,-15.7847955,6.077108202000001,-15.67571355,-3.895795684,-5.821667401,8.047439306000001,2.291116941,12.17921123,-1.471829127,0.525075265,-19.48549657,5.868492675,15.25912261,-10.2782882,-2.862943371,-5.557897744,16.59512608,6.54239132,-12.18099827
242.2593765,-8.64288473,-10.44872717,-3.393279185,52.785220900000006,5.867526017,-7.674509401,-3.723198707,-12.1641614,-3.121490544,2.606729354,-11.59016514,-14.29992687,16.30695181,-51.13090461,-17.90579824,17.33905503,35.16262582,-4.528344016,-18.72928763,29.80003997,-28.47277014,22.552591800000002,17.56689386,5.09369428,2.3225952380000003,1.7081168569999998,-3.428843169,-1.170104361,5.233325101,8.769381944,-10.175020199999999,-2.456172562,-3.5944608689999997,-3.325788337,0.7338971759999999,-2.185251526,0.008091187,-2.002602387,1.6398748859999999,5.3018884680000005,-2.9319364269999997,1.656717496,-3.6703343889999998,3.341589377,0.658485204,-0.64497254,-4.727207567,-5.667557248,0.455434296,0.545989177,0.613980014,-2.189835775,3.226189999,4.317449251,-0.281664929,-4.616615518,4.066150809,-1.171037109,-3.207722113,-4.531195875,-0.223387909,3.7947076139999996,-5.931104068,-2.4871419759999998,0.302088801,-1.6384438780000001,0.346515804,2.831594355,-4.66491726,0.29319780100000004,-3.4890580069999997,2.663980834,0.989877027,0.699475576,-1.401526071,-0.052866566,0.934746418,0.031307377000000004,3.78786467,-1.250939942,1.1551113659999999,1.074071004,1.065177998,2.227069652,2.1150219740000002
240.4525,-0.33353299399999997,1.780181578,-2.542782288,-7.990409218,2.4901888999999997,-3.759713183,-1.4758353080000002,-0.37366480399999996,4.090132465,2.172134272,0.306765665,1.442686231,0.9947356629999999,2.539524251,2.881198832,-1.445961609,0.172139724,2.26592461,6.320216804,-2.013139264,-2.096030833,-1.9283458130000002,2.833493045,4.440719945,-4.203099819,-5.8256717060000005,-5.503227182000001,-16.28225897,-0.594324605,-2.47473206,-5.57329578,4.666091101,-4.708865415,-9.243494807000001,0.104440164,-2.593906193,-4.762032178,-10.80431708,-3.800251783,3.51224739,-11.21969966,-3.530212536,9.504701626000001,11.23244726,-7.956365835,5.65501132,13.36290546,-6.565673535,4.5751157860000005,-7.378566899,8.630179537,-18.11231932,7.1752469670000005,-1.084224822,-0.769411385,-9.927915525,1.098616847,2.659962491,-8.744131525,0.416738905,-23.199401899999998,6.371285325,0.5711397970000001,-15.23349072,-0.926418097,-12.85080034,-12.6713162,0.250178302,3.6212554989999997,20.876354,33.37780208,-6.318280839,25.99440064,24.79824082,-8.688585944,-7.706675262,0.051184793,-3.7947672999999997,4.385236935,-8.872387658,6.033695527000001,8.834645457999999,-1.87731511,32.02017999,-9.019969452
204.5927589,-4.590015193,-0.30141340899999997,-5.328710588,-9.255143018,-3.5920012239999997,5.669983447999999,-3.681301185,1.887195621,4.343774268,-4.700741501,1.361930686,3.2128951760000004,-2.806104944,0.73559976,-1.38323778,-4.197856166,-3.344711677,2.7456465580000002,3.0186284839999997,-4.1927803489999995,-1.682613804,7.50056441,-12.41038097,-8.139744141,18.94274938,2.994542723,-2.333480631,-20.51203337,8.221079495,-0.392320471,-1.5645137530000002,17.76999645,-12.4361877,6.8087270570000005,14.25101651,3.04334284,8.063004962,14.89229305,3.093695701,14.24735951,2.679893157,0.14339534,-16.66089914,2.129829107,-10.99286685,-23.321936899999997,-23.02925206,-2.963796082,8.652625086,36.92182784,-14.23897963,4.08130168,-13.55028232,5.0382598,20.53331199,-2.486887129,6.786710754,3.1016956560000004,-5.700105847000001,-1.8103276259999999,16.20073878,10.906932099999999,-17.55130004,-7.838586329,5.978790612999999,11.46210671,-8.692726769,-11.39300253,-16.29401617,3.054171747,6.625986155,1.0509911379999999,6.25472558,1.944555495,-4.649554575,-13.291497699999999,-3.795865897,13.98031388,3.2882743910000003,3.816797624,4.162424003,18.03129614,5.982699299,7.552412682999999,14.50605215
204.5427618,-2.39783317,-2.739742089,-4.242613262,3.9888525880000003,0.8157026709999999,-5.235233663,6.467282385,6.631377037999999,0.360397519,1.218977303,-3.454181821,1.33949994,8.481817069,-6.363375903,4.764031683,-10.61613324,-14.78888593,1.8084429119999998,11.80789515,7.0632767670000005,-31.97887233,-11.11470982,2.902171778,21.654717899999998,-6.38976191,-29.67225813,11.23282553,-7.298713972000001,-20.75668398,-2.952574058,33.40694844,-14.828276,-1.000330655,19.41499468,-4.246880954,20.44108993,-1.846595484,-21.70263765,-3.4136558810000004,-0.341188792,13.25898442,-10.29566057,-8.962176781,16.72621498,5.062191803999999,-9.68834393,-28.89012133,20.75873301,-4.136960929,7.269866607000001,-0.231967913,1.4066780419999998,3.0552432310000004,-4.6886753610000005,-1.80331452,13.92690258,-4.808594081,7.732074367999999,0.86288933,9.881974036,-4.488899818999999,2.9984715439999996,-1.2309636999999998,6.788354677,-12.41088767,-1.290549734,3.861573935,-2.47760625,1.8262006659999999,-7.6186228279999995,-1.473963004,0.987103273,4.233457587,7.363882543,0.569598571,-3.0789904139999997,-2.149422159,-5.794805082999999,-2.37268883,-9.238338726,5.8794042289999995,4.272269671,0.278147908,4.145349475,-5.062668329
277.337344,3.462427065,2.074075799,-4.288209958,-18.78405034,24.66979776,7.352499022000001,-4.047420365,-1.041195142,-17.85615321,-9.214871757000001,-3.10431769,-25.4887534,25.40846684,54.34867301,-22.44806112,-6.54293518,49.17238171,-12.7854162,6.78284202,-9.802551074,-18.7188312,-8.086566906,7.709202816,5.236735167,-2.047102515,-7.509127297,-9.287909411000001,-0.049187975,7.408141965,2.018623312,-6.531728469,-2.513098003,11.01779505,5.317000531000001,-2.186385468,7.348522237,-10.3765825,-7.606654247000001,1.4569872190000002,-8.35926403,6.705896407999999,0.165619994,-10.30699599,-6.088406303999999,-2.7160203430000003,-1.263387084,-6.169275481000001,-1.4427361630000002,-1.325426643,-1.4288705590000002,-2.648003859,-4.614060461,1.877836354,6.572541219,8.241619747,-4.38902968,6.364437962,-3.501050383,-3.342522217,-2.206542899,5.589442067999999,6.041923842999999,-0.009995238,2.69970818,7.757736174,2.436049223,-3.499706002,5.029838379,3.512004681,2.382154743,4.278499954,2.49984338,-1.323078006,1.139546672,2.895263664,4.72796342,1.6551499230000002,-1.6455487880000002,-4.346492999,-2.142765198,-2.676008972,-3.598073114,2.51534276,-5.7354056170000005,4.273018047
265.0537632,-4.422561159,-4.362638811,0.6801819920000001,4.915002906000001,9.650813021,-14.2830244,1.293944512,-6.130277826,-10.88573165,1.461177416,0.879193527,-1.4492782480000002,-2.018755982,-3.619774405,9.230607698,-4.103737451000001,9.934707223,-5.587613645,6.817786194,-5.298911108,5.831033004,-1.099451631,-6.086379315,28.01622492,-10.41031553,-4.720106457,2.663935344,6.537754057999999,9.592248752,-8.58111542,-0.782249695,-15.07135467,-25.02347053,30.08061509,-12.42056752,-4.757738088,7.561854975,25.84766543,-4.080968725,-0.876120169,-5.6740785879999995,-16.87601829,8.052769357,-8.59263796,9.277945046000001,-6.3497247439999995,38.126987799999995,9.192802466,-6.919146947000001,19.09475991,-3.789398158,11.13742845,6.192923355,18.33716993,-5.714586825,-3.918204779,-8.802754781,6.374071474,5.389623606000001,9.907075897,-9.763371004,-4.548760111,-5.6765838770000006,-1.527041046,5.889163961,20.4107438,-12.19109645,6.949977491,6.408235792,-3.478832606,-2.251457045,-5.561987337000001,3.180680288,8.359337786000001,-7.283504399,0.192498203,8.472700717,-2.179685939,2.335406018,-1.968740084,1.050341921,9.352671387000001,8.673073046,-7.777022065,6.128859653999999
230.4193377,-8.583268477999999,3.109564612,-3.7956956510000004,-8.563361871,-10.68039272,3.274772532,-0.82752738,4.84113335,-2.192244479,-4.329620953,3.4861324010000003,1.146613654,-1.239249304,-14.27644853,1.460440739,-1.1024811909999999,-2.039580932,1.542442893,4.453198388000001,-11.36710027,-2.035585714,-7.981134182000001,4.545225073,-1.452060048,12.6659981,-3.188554714,-2.157393753,12.44662273,0.92162761,24.41265383,7.0833077289999995,-5.244297242,10.17329811,16.85589475,-6.195235072999999,-10.01121759,19.98976045,-21.93731763,8.511673758999999,1.746018878,-15.72074935,6.160580648,-2.358163076,-12.30621808,2.30512744,-7.513977961,-3.787257825,-6.067216585,3.954197013,11.04432674,-2.559214054,-14.24716747,-16.44484951,-2.041792313,-16.11379496,-12.42296141,-1.817048988,-26.16569424,-15.22747446,7.228019693999999,3.3877008060000002,-8.892233049,1.7314113130000002,10.317737699999999,12.92587483,-6.63914755,-21.89253875,19.327254,-4.178339853,1.069882527,13.01335402,-8.576912526000001,-6.3922864729999995,-0.803614795,0.8877474009999999,-6.257039226,12.46421639,-6.188681523,-1.498955075,3.60107071,27.52945425,-10.78196183,-14.88535155,-10.42306731,-5.313867396
246.38428650000003,3.72812103,-0.514251134,-3.0782953510000004,-2.2706224980000003,0.374367206,-0.705195688,-4.321206887,5.545732667999999,2.7248037569999997,-1.265237608,-8.221888805,-5.379811775,-1.471581448,-1.6709410530000002,-7.61362265,-6.094799752,-9.40472641,1.48305114,13.53937045,-2.5295428280000003,-3.592484273,-4.156730551,-0.441154815,-1.003219833,7.217605784,-4.723336091,-24.35256756,-8.912612011,-2.540363401,-9.383841663,-7.284081016,3.168412094,-15.99135095,-4.353636312,-15.18901733,17.93647879,16.75775624,0.10815295,-3.833797988,-1.278208363,-11.61699284,-12.34033905,-1.9392354569999999,-5.343234606,-3.420124808,7.490684637,-13.62739795,4.281474371,5.068793143,-9.618105821,-4.820156218999999,19.37866046,2.763427543,-2.143241199,4.108600398,-30.12115929,7.433784648,-6.202059215,6.399802468,-5.082459025,-20.58399986,-18.00815674,10.60572113,-14.87571902,8.279373115,-4.574995521,30.87802324,13.34761449,-25.43893594,-3.267217047,-7.648778416,-4.693616231,15.672120499999998,1.958368046,-6.863426216000001,1.8065982669999998,6.117818165,2.97926693,4.08882991,1.5382616980000001,-6.710248205,0.146714354,-16.83346073,-17.67169215,3.034149892
260.8142398,-1.651293457,2.1535825490000002,0.21201624600000002,-6.098330545,-6.29168525,5.428634595,-4.878682669,-5.1115659010000005,-1.554016179,2.9235057369999997,-4.938917878,-3.104508695,0.640074943,-1.870077196,-9.264219789,7.943365565,9.250004773999999,8.815522888,-3.081456754,12.36490533,2.311157101,-12.35773823,4.404690533,-23.66393714,7.48945461,4.002472952,-7.168837739,19.03616833,-27.02319071,-16.47572712,6.678181831,18.56860141,-12.85024385,-4.595090073,18.79109401,38.65425251,7.08626842,22.86571427,-13.20303871,-9.966895611,-5.362276122,-0.46388636,11.97375621,-5.440032368,11.61190996,-13.0493847,1.645944557,4.839626417,-15.43015325,2.265653064,4.36340821,-26.25274457,-9.894686342,12.02510615,-4.146909814,2.579155942,-19.17925156,-7.062424537,-5.260957583,5.213260897,-1.445228468,11.11623446,5.537045589,2.9616754789999997,1.9262810819999998,-0.16759353400000002,7.629060911,-1.091123192,9.588860047999999,-0.7685864,8.129605507,-11.0060336,-5.941168325,6.402614082,3.251354965,-3.559154757,-0.229815414,-8.537896064,9.562585671,-10.65362004,0.7399481929999999,-2.630880369,-6.195908081000001,-4.731879412,10.07021187
